# TODO-324 re-check queue (BUG-330 fallout). Generated by tools/_todo324_scan.py
class	run	lb	ppm	corr	conf	commentary_says_distinct	audit_disagrees	fp_linked	sec_subthreshold	has_analysis
AT-RISK-UNCORROBORATED	20260718_232134_1992-05-05	LB-05931	+34890	0.006	1.43	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260718_232134_1992-05-05	LB-09885	+33072	0.004	1.19	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260718_234314_1993-02-11	LB-05462	-6976	0.010	2.52	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260718_234314_1993-02-11	LB-05855	-62534	0.011	2.58	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_001127_1993-02-12	LB-04228	-63053	0.013	2.94	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_001127_1993-02-12	LB-05923	-56915	0.012	3.89	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_005702_1993-02-18	LB-02322	-75087	0.020	1.73	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_012642_1993-07-13	LB-02403	-39182	0.013	3.19	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_013919_1994-02-12	LB-06859	-4382	0.008	2.44	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_013919_1994-02-12	LB-07021	-7491	0.005	2.49	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_023115_1996-06-20	LB-06899	+13235	0.025	4.58	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_031052_1996-11-23	LB-14173	-14574	0.031	3.09	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_032234_1997-02-20	LB-12593	+5318	0.033	2.94	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_034215_2000-05-08	LB-06323	+34880	0.014	5.69	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_035439_2001-08-24	LB-09654	+5754	0.004	4.24	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_043509_2003-08-05	LB-01154	-53200	0.058	1.66	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_043509_2003-08-05	LB-01168	+4500	0.049	2.46	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_045233_2004-10-14	LB-10650	-14585	0.030	2.64	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_045233_2004-10-14	LB-02172	-16118	0.138	2.73	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_045233_2004-10-14	LB-11772	+2761	0.184	2.08	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_051059_2004-11-07	LB-02360	+37537	0.115	1.60	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_051846_2005-11-12	LB-03642	-5466	0.014	1.13	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_053505_1987-10-01	LB-03218	-14437	0.029	1.81	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_054444_1987-10-15	LB-03481	+25500	0.006	2.64	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_055505_1987-10-17	LB-08064	+27200	0.004	1.46	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_062213_1992-07-08	LB-02032	+19981	0.004	1.58	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_062657_1992-08-22	LB-14204	+33067	0.002	1.78	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_064250_1993-06-17	LB-01925	+60600	0.005	2.28	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_065033_1993-09-08	LB-06106	+10000	0.002	2.96	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_070915_1994-02-16	LB-10766	-20939	0.008	4.50	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_072800_1995-03-15	LB-06878	+53100	0.011	1.65	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_074729_1995-04-04	LB-11788	+22626	0.003	3.32	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_080428_1995-06-03	LB-07796	-7679	0.071	1.99	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_082331_1996-07-14	LB-06907	+24400	0.018	1.18	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_084740_1998-03-30	LB-01596	+11330	0.020	2.14	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_091932_1999-04-25	LB-10685	+49858	0.004	2.61	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_091932_1999-04-25	LB-02583	+11200	0.003	1.38	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_093746_2002-04-13	LB-10853	+4868	0.043	1.26	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_093746_2002-04-13	LB-11563	+14300	0.009	1.05	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_093746_2002-04-13	LB-05284	+5068	0.024	1.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_101201_2003-07-13	LB-01089	+8849	0.063	2.10	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_102045_2003-07-23	LB-01385	-37808	0.019	1.85	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_102454_2003-08-09	LB-01158	+34201	0.005	2.75	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_102454_2003-08-09	LB-01179	-16311	0.008	2.21	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_103246_2003-08-12	LB-01157	-32007	0.117	2.41	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_105147_2003-11-03	LB-01458	-3000	0.095	2.45	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_110352_2004-07-06	LB-01968	+400	0.010	4.23	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_110932_2004-07-09	LB-01951	-3301	0.011	2.61	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_110932_2004-07-09	LB-07217	+25227	0.014	1.96	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_111641_2004-07-11	LB-01989	-9931	0.007	2.10	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_111641_2004-07-11	LB-02168	+385	0.017	2.60	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_113240_2007-04-01	LB-04868	+6316	0.104	1.38	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_113240_2007-04-01	LB-04654	+5339	0.026	1.48	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_113240_2007-04-01	LB-05107	+5302	0.104	1.28	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-04713	-11900	0.003	1.22	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-14716	+11900	0.004	1.07	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-08482	+14100	0.003	1.49	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-04714	-48200	0.004	1.02	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-02774	+7851	0.020	2.25	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-06778	-21100	0.003	1.51	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-06779	-61500	0.004	1.60	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_114433_1987-07-12	LB-09819	+10099	0.004	1.94	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_125721_1987-09-05	LB-06781	-30000	0.003	3.64	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_130830_1987-09-30	LB-06783	-10026	0.004	2.85	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_134409_1988-06-15	LB-02219	+35677	0.149	1.61	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_134409_1988-06-15	LB-07234	-9035	0.004	1.41	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_135906_1988-06-26	LB-13998	+28742	0.004	2.97	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_140539_1988-06-30	LB-16255	+33900	0.003	1.07	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_143712_1988-08-20	LB-09639	-17650	0.009	1.20	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_143712_1988-08-20	LB-15783	-56547	0.029	2.35	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_144609_1988-09-16	LB-10702	-43200	0.004	1.64	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_145551_1989-06-06	LB-14182	-46757	0.006	3.76	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_151301_1989-07-11	LB-11418	-8752	0.004	1.43	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_151800_1989-07-12	LB-02186	+45745	0.003	2.71	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_152508_1989-08-16	LB-01202	+5188	0.009	4.03	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_152508_1989-08-16	LB-16211	+815	0.009	2.05	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_153755_1990-01-31	LB-10622	+26072	0.002	3.97	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_153755_1990-01-31	LB-16082	-3339	0.006	2.99	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_155235_1990-02-06	LB-14026	-16564	0.003	4.34	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_163151_1991-06-07	LB-15548	+4946	0.007	2.13	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_163725_1991-06-19	LB-09203	+16323	0.003	1.45	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_164243_1991-07-24	LB-10184	-35200	0.003	1.78	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_164622_1991-11-16	LB-16375	-10417	0.004	1.81	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_164622_1991-11-16	LB-16215	+7218	0.004	3.57	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_165309_1992-03-18	LB-01037	+19621	0.004	1.44	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_170417_1992-04-05	LB-01562	+1800	0.003	2.43	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_171157_1992-04-24	LB-06830	+36200	0.003	1.42	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_171528_1992-05-08	LB-08718	-31438	0.002	1.96	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_175248_1992-11-15	LB-13596	+19021	0.004	2.22	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_181220_1993-02-13	LB-05981	+68949	0.012	1.88	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_181220_1993-02-13	LB-04367	-23191	0.015	1.79	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_181220_1993-02-13	LB-03265	-11179	0.006	1.90	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_184548_1993-06-20	LB-01931	+40663	0.003	1.39	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_184548_1993-06-20	LB-10768	-24752	0.008	2.87	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_185121_1993-06-29	LB-05810	+15951	0.007	1.96	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_194005_1994-07-03	LB-06865	+20700	0.002	2.21	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_200152_1994-08-14	LB-12497	-6341	0.003	1.65	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_200152_1994-08-14	LB-06871	-22400	0.026	1.20	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_200152_1994-08-14	LB-15169	+28300	0.002	1.95	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260719_201557_1994-10-07	LB-10561	-29651	0.003	3.61	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_202307_1994-10-09	LB-15090	+4327	0.027	1.39	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_203231_1994-10-19	LB-05742	+11000	0.004	3.84	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_203231_1994-10-19	LB-05740	-9891	0.032	2.16	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_211611_1995-03-19	LB-11782	+24131	0.007	2.25	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_211611_1995-03-19	LB-00365	+25124	0.007	1.23	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_212223_1995-04-02	LB-11786	+9331	0.007	2.76	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_214317_1995-05-22	LB-09295	+1535	0.007	3.39	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_214734_1995-05-23	LB-16586	+2911	0.081	2.47	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_223521_1996-06-19	LB-15070	+1641	0.077	2.87	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_235559_1998-05-22	LB-13162	-12255	0.006	2.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260719_235559_1998-05-22	LB-13801	-15829	0.030	2.14	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_000237_1998-06-07	LB-10407	-25419	0.032	3.31	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_002414_1999-04-29	LB-16429	-37301	0.005	3.27	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_002935_1999-09-04	LB-15158	-12000	0.006	2.62	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_002935_1999-09-04	LB-16077	-13000	0.006	1.53	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_004810_1999-11-18	LB-14072	+47462	0.003	1.53	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_010948_2000-09-20	LB-11665	-13255	0.083	2.31	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_012305_2000-09-27	LB-10656	-10000	0.013	1.67	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_014632_2001-03-03	LB-15239	-15285	0.049	1.90	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_014632_2001-03-03	LB-04628	-23359	0.029	1.69	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_022116_2001-07-25	LB-10721	+7143	0.004	4.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_023801_2001-10-06	LB-00447	+45892	0.064	1.11	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_023801_2001-10-06	LB-11361	+58223	0.048	2.68	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_024303_2001-10-21	LB-11495	+391	0.006	1.86	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_031749_2001-11-17	LB-15026	-52807	0.045	1.68	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_032310_2002-01-31	LB-09056	-65570	0.006	1.67	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_032856_2002-02-23	LB-08777	-37908	0.009	1.23	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_034312_2002-04-25	LB-00275	-1575	0.135	1.57	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_034312_2002-04-25	LB-14939	+4890	0.026	5.18	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_034312_2002-04-25	LB-10074	-1585	0.135	2.04	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_035713_2002-04-27	LB-00261	-5492	0.042	1.12	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_035713_2002-04-27	LB-02769	+25956	0.019	1.40	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_035713_2002-04-27	LB-15187	+251	0.080	2.30	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_042507_2002-11-08	LB-04657	-1485	0.051	2.20	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_045416_2003-11-13	LB-02139	+3130	0.065	1.58	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_051424_2004-06-05	LB-01953	-5920	0.069	2.57	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_051830_2004-06-18	LB-01875	-9724	0.008	3.27	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_052025_2004-06-29	LB-01901	-55292	0.021	2.10	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_052025_2004-06-29	LB-02169	-3399	0.014	1.46	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_053324_2004-07-03	LB-01956	+15095	0.004	2.99	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_053324_2004-07-03	LB-10142	+1945	0.040	1.43	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_053324_2004-07-03	LB-01917	+2244	0.040	1.88	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_054027_2004-08-12	LB-02010	+61500	0.012	2.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_054325_2004-10-16	LB-11351	+24170	0.112	2.24	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_054829_2004-10-18	LB-02998	+21199	0.097	3.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_054829_2004-10-18	LB-02160	+44097	0.006	3.06	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_055212_2004-10-24	LB-02143	-61500	0.004	2.24	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_061834_2005-04-15	LB-03085	-489	0.017	4.63	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_061834_2005-04-15	LB-03656	-34802	0.026	3.80	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_063526_2005-11-20	LB-03334	+21730	0.018	2.36	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_064203_2006-04-15	LB-03751	+5258	0.046	2.47	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_064203_2006-04-15	LB-03803	+5809	0.046	3.38	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_064827_2006-11-11	LB-04264	+36803	0.017	2.22	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_065624_2007-07-04	LB-05197	-28570	0.005	1.55	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_065624_2007-07-04	LB-05192	+1727	0.010	2.07	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_070003_2007-08-17	LB-05327	-7675	0.065	2.69	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_070434_2007-08-19	LB-05320	+35737	0.008	2.11	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_070657_2008-06-10	LB-06179	+888	0.035	2.51	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_072026_2009-10-13	LB-08071	-6251	0.049	2.01	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_073059_2010-08-24	LB-08859	-29592	0.030	1.44	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_073059_2010-08-24	LB-08850	-29629	0.017	1.22	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_073434_2010-11-27	LB-09046	-3956	0.012	2.26	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_142345_2012-04-21	LB-10037	+41296	0.007	1.70	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_142648_2012-04-24	LB-10048	+877	0.051	2.64	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_143231_2012-04-28	LB-10072	-1854	0.195	2.27	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_143748_2012-04-30	LB-10057	+5989	0.004	2.25	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_144322_2012-06-30	LB-10836	-300	0.011	5.25	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_144815_2012-07-02	LB-10249	-45013	0.056	1.68	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_145852_2012-07-03	LB-15099	-15241	0.005	2.36	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_145852_2012-07-03	LB-10291	+2810	0.012	1.90	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_145852_2012-07-03	LB-10260	-4990	0.005	2.37	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_152152_2012-07-06	LB-16448	-2822	0.094	2.52	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_152152_2012-07-06	LB-10257	-22400	0.007	1.62	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_152152_2012-07-06	LB-10329	-1220	0.143	2.15	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_155114_2012-07-08	LB-10645	+3162	0.047	2.82	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_155502_2012-07-11	LB-10350	-7602	0.038	2.35	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_160403_2012-08-19	LB-10356	+1295	0.051	2.43	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_160849_2012-08-22	LB-10388	-4359	0.005	2.33	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_162147_2012-09-08	LB-10386	-10533	0.004	3.34	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_162316_2012-10-06	LB-10553	+6752	0.038	5.40	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_162439_2012-10-10	LB-10549	-5804	0.008	2.19	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_162603_2012-10-12	LB-13110	-4500	0.012	4.83	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_163505_2012-10-17	LB-10565	-17633	0.068	2.72	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164018_2012-10-18	LB-10566	-12685	0.027	4.20	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164018_2012-10-18	LB-10445	-11027	0.027	1.54	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10433	-11141	0.060	1.97	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10435	-29284	0.060	2.18	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10567	-31843	0.057	1.48	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10478	-22083	0.171	2.07	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10449	-29288	0.154	2.20	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_164557_2012-10-19	LB-10529	-30159	0.056	3.67	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_165616_2012-10-20	LB-10536	+731	0.054	2.60	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_165901_2012-10-26	LB-10571	+8433	0.009	2.19	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170024_2012-10-29	LB-10532	+6058	0.009	2.42	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170024_2012-10-29	LB-10520	-2390	0.133	2.43	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170427_2012-11-01	LB-10462	-28835	0.077	2.36	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170427_2012-11-01	LB-16301	-14427	0.183	3.28	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170839_2012-11-03	LB-10466	-9054	0.004	2.17	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_170839_2012-11-03	LB-10477	+5197	0.007	2.08	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_171101_2012-11-07	LB-10472	-18955	0.037	2.29	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_171101_2012-11-07	LB-10471	-27924	0.037	4.09	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_171101_2012-11-07	LB-10482	+3184	0.059	2.27	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_172102_2012-11-18	LB-11896	-10900	0.004	1.22	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_172718_2012-11-20	LB-10500	+14100	0.013	2.75	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_173310_2012-11-21	LB-13091	+2719	0.056	1.88	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_173310_2012-11-21	LB-10502	-10126	0.011	1.62	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_173310_2012-11-21	LB-10525	+1553	0.050	2.06	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_173806_2013-04-05	LB-10789	-7727	0.018	2.45	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_174035_2013-04-06	LB-11958	-11157	0.054	3.56	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_174526_2013-04-08	LB-10777	+29371	0.041	2.28	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_174526_2013-04-08	LB-11910	+909	0.030	2.53	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_175230_2013-04-10	LB-10793	-4088	0.084	3.17	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_175353_2013-04-12	LB-10794	+2734	0.033	3.32	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_175616_2013-04-18	LB-10837	-15381	0.004	2.93	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_175738_2013-04-20	LB-10841	+31883	0.002	3.84	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_180033_2013-04-23	LB-10842	-2063	0.003	2.30	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_180200_2013-05-02	LB-10821	+4197	0.008	2.60	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_180200_2013-05-02	LB-10822	-12332	0.012	2.62	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_180802_2013-06-29	LB-10904	-27550	0.010	1.42	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_180802_2013-06-29	LB-10882	+60500	0.012	4.69	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_181155_2013-06-30	LB-10908	+19297	0.015	1.51	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_181317_2013-07-02	LB-10885	+35200	0.004	2.70	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_181442_2013-07-05	LB-10924	-2517	0.020	1.74	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_181442_2013-07-05	LB-10901	+6709	0.005	2.37	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_181658_2013-07-06	LB-10894	-13864	0.003	2.16	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_181905_2013-07-09	LB-10973	-42307	0.005	1.44	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_182149_2013-07-20	LB-10950	-31811	0.005	4.28	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_182313_2013-07-21	LB-10941	-59083	0.007	4.50	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_182431_2013-07-23	LB-10943	+1181	0.019	2.57	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_182431_2013-07-23	LB-10944	-21299	0.019	3.91	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_183707_2013-08-03	LB-11021	-4860	0.034	2.29	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_183707_2013-08-03	LB-10978	-4774	0.034	2.43	False	0	False	False	True
AT-RISK-UNCORROBORATED	20260720_184022_2013-08-04	LB-11023	-34446	0.018	1.46	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_184022_2013-08-04	LB-10980	-33546	0.018	1.45	False	0	False	False	False
AT-RISK-UNCORROBORATED	20260720_184641_2013-10-13	LB-11161	+38596	0.011	2.45	False	0	False	False	False
